"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"34013","5","6213","76","0","2015","A","","Essex County, New Jersey","Private","Offices of other health practitioners","County, NAICS 4-digit -- by ownership sector","All establishment sizes",310,1685,74015308,39712419,922537,845,43926,"",1.10,0.87,0.77,0.85,1.10,0.88,0.88,"",6,2.0,114,7.3,6732472,10.0,3398652,9.4,65766,7.7,21,2.5,1096,2.6
"34013","5","62131","77","0","2015","A","","Essex County, New Jersey","Private","Offices of chiropractors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",96,308,11009973,6861364,167008,687,35727,"",1.21,1.00,0.92,0.93,1.27,0.92,0.92,"",2,2.1,-10,-3.1,-346856,-3.1,-99934,-1.4,-17244,-9.4,1,0.1,60,0.2
"34013","5","621310","78","0","2015","A","","Essex County, New Jersey","Private","Offices of chiropractors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",96,308,11009973,6861364,167008,687,35727,"",1.21,1.00,0.92,0.93,1.27,0.92,0.92,"",2,2.1,-10,-3.1,-346856,-3.1,-99934,-1.4,-17244,-9.4,1,0.1,60,0.2
"34013","5","62132","77","0","2015","A","","Essex County, New Jersey","Private","Offices of optometrists","County, NAICS 5-digit -- by ownership sector","All establishment sizes",42,252,13089914,6687978,169427,998,51910,"",0.98,0.82,0.88,0.90,1.40,1.07,1.07,"",4,10.5,31,14.0,1580436,13.7,755742,12.7,35129,26.2,-2,-0.2,-71,-0.1
"34013","5","621320","78","0","2015","A","","Essex County, New Jersey","Private","Offices of optometrists","County, NAICS 6-digit -- by ownership sector","All establishment sizes",42,252,13089914,6687978,169427,998,51910,"",0.98,0.82,0.88,0.90,1.40,1.07,1.07,"",4,10.5,31,14.0,1580436,13.7,755742,12.7,35129,26.2,-2,-0.2,-71,-0.1
"34013","5","62133","77","0","2015","A","","Essex County, New Jersey","Private","Offices of mental health practitioners","County, NAICS 5-digit -- by ownership sector","All establishment sizes",38,97,3250862,1909625,50005,646,33601,"",1.11,0.54,0.38,0.47,0.60,0.70,0.71,"",-2,-5.0,6,6.6,548746,20.3,226109,13.4,10930,28.0,77,13.5,3989,13.5
"34013","5","621330","78","0","2015","A","","Essex County, New Jersey","Private","Offices of mental health practitioners","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,97,3250862,1909625,50005,646,33601,"",1.11,0.54,0.38,0.47,0.60,0.70,0.71,"",-2,-5.0,6,6.6,548746,20.3,226109,13.4,10930,28.0,77,13.5,3989,13.5
"34013","5","62134","77","0","2015","A","","Essex County, New Jersey","Private","Offices of specialty therapists","County, NAICS 5-digit -- by ownership sector","All establishment sizes",80,776,35121817,17463278,373973,870,45260,"",1.14,0.93,0.79,0.88,1.06,0.84,0.84,"",-2,-2.4,51,7.0,2890790,9.0,1132755,6.9,10984,3.0,15,1.8,788,1.8
"34013","5","621340","78","0","2015","A","","Essex County, New Jersey","Private","Offices of specialty therapists","County, NAICS 6-digit -- by ownership sector","All establishment sizes",80,776,35121817,17463278,373973,870,45260,"",1.14,0.93,0.79,0.88,1.06,0.84,0.84,"",-2,-2.4,51,7.0,2890790,9.0,1132755,6.9,10984,3.0,15,1.8,788,1.8
"34013","5","62139","77","0","2015","A","","Essex County, New Jersey","Private","Offices of all other health practitioners","County, NAICS 5-digit -- by ownership sector","All establishment sizes",55,252,11542742,6790174,162124,881,45820,"",1.01,0.79,0.69,0.87,1.07,0.88,0.88,"",4,7.8,37,17.2,2059356,21.7,1383980,25.6,25967,19.1,33,3.9,1728,3.9
"34013","5","621391","78","0","2015","A","","Essex County, New Jersey","Private","Offices of podiatrists","County, NAICS 6-digit -- by ownership sector","All establishment sizes",35,137,5318212,3378206,66947,747,38866,"",2.18,1.63,1.17,1.73,1.75,0.72,0.72,"",3,9.4,17,14.2,1061941,25.0,806387,31.4,14657,28.0,66,9.7,3446,9.7
"34013","5","621399","78","0","2015","A","","Essex County, New Jersey","Private","Offices of miscellaneous health practitioners","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,115,6224530,3411968,95177,1040,54087,"",0.52,0.49,0.51,0.58,0.84,1.05,1.05,"",1,5.3,20,21.1,997415,19.1,577593,20.4,11310,13.5,-19,-1.8,-984,-1.8
"34013","5","6214","76","0","2015","A","","Essex County, New Jersey","Private","Outpatient care centers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",82,1971,103878335,38803637,831461,1014,52710,"",1.25,1.11,0.81,1.29,1.26,0.73,0.73,"",0,0.0,-96,-4.6,2237446,2.2,-2839865,-6.8,-180086,-17.8,68,7.2,3529,7.2
"34013","5","62141","77","0","2015","A","","Essex County, New Jersey","Private","Family planning centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,78,4162287,492112,5568,1032,53649,"",1.64,1.61,1.61,0.81,0.32,1.00,1.00,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","621410","78","0","2015","A","","Essex County, New Jersey","Private","Family planning centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,78,4162287,492112,5568,1032,53649,"",1.64,1.61,1.61,0.81,0.32,1.00,1.00,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","62142","77","0","2015","A","","Essex County, New Jersey","Private","Outpatient mental health centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",20,435,16467906,6587057,145893,728,37879,"",1.07,0.85,0.67,0.96,0.85,0.78,0.78,"N",2,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","621420","78","0","2015","A","","Essex County, New Jersey","Private","Outpatient mental health centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,435,16467906,6587057,145893,728,37879,"",1.07,0.85,0.67,0.96,0.85,0.78,0.78,"N",2,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","62149","77","0","2015","A","","Essex County, New Jersey","Private","Other outpatient care centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",57,1458,83248142,31724468,680000,1098,57081,"",1.32,1.19,0.82,1.40,1.44,0.69,0.69,"",-1,-1.7,-148,-9.2,-133077,-0.2,-3494262,-9.9,-190520,-21.9,100,10.0,5165,9.9
"34013","5","621492","78","0","2015","A","","Essex County, New Jersey","Private","Kidney dialysis centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",24,385,22765829,11616986,164641,1137,59119,"",1.79,1.38,1.26,1.78,1.41,0.92,0.92,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","621493","78","0","2015","A","","Essex County, New Jersey","Private","Freestanding emergency medical centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,663,38843409,7604901,148307,1126,58565,"",1.36,2.17,1.77,1.14,1.13,0.81,0.81,"",-5,-22.7,-212,-24.2,-7538037,-16.3,-6770113,-47.1,-246405,-62.4,107,10.5,5563,10.5
"34013","5","621498","78","0","2015","A","","Essex County, New Jersey","Private","All other outpatient care centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,410,21638904,12502581,367052,1015,52767,"",1.21,1.23,0.91,2.22,2.88,0.74,0.74,"N",4,30.8,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","6215","76","0","2015","A","","Essex County, New Jersey","Private","Medical and diagnostic laboratories","County, NAICS 4-digit -- by ownership sector","All establishment sizes",51,492,33124297,11860812,306801,1295,67314,"",1.25,0.79,0.72,0.78,0.87,0.91,0.91,"",-11,-17.7,0,0.0,895062,2.8,-275411,-2.3,-37320,-10.8,36,2.9,1852,2.8
"34013","5","62151","77","0","2015","A","","Essex County, New Jersey","Private","Medical and diagnostic laboratories","County, NAICS 5-digit -- by ownership sector","All establishment sizes",51,492,33124297,11860812,306801,1295,67314,"",1.25,0.79,0.72,0.78,0.87,0.91,0.91,"",-11,-17.7,0,0.0,895062,2.8,-275411,-2.3,-37320,-10.8,36,2.9,1852,2.8
"34013","5","621511","78","0","2015","A","","Essex County, New Jersey","Private","Medical laboratories","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,379,28170465,8822727,205696,1430,74345,"",1.07,0.84,0.85,0.78,0.80,1.02,1.02,"",-6,-16.7,18,5.0,1885523,7.2,228023,2.7,-23804,-10.4,29,2.1,1483,2.0
"34013","5","621512","78","0","2015","A","","Essex County, New Jersey","Private","Diagnostic imaging centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,113,4953832,3038085,101105,842,43775,"",1.64,0.68,0.39,0.79,1.04,0.57,0.57,"",-5,-19.2,-19,-14.4,-990461,-16.7,-503434,-14.2,-13516,-11.8,-27,-3.1,-1400,-3.1
"34013","5","6216","76","0","2015","A","","Essex County, New Jersey","Private","Home health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",51,4735,122960264,79019149,2033512,499,25967,"",0.75,1.51,1.09,1.33,1.51,0.72,0.72,"",1,2.0,524,12.4,12159767,11.0,7914676,11.1,95506,4.9,-7,-1.4,-346,-1.3
"34013","5","62161","77","0","2015","A","","Essex County, New Jersey","Private","Home health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",51,4735,122960264,79019149,2033512,499,25967,"",0.75,1.51,1.09,1.33,1.51,0.72,0.72,"",1,2.0,524,12.4,12159767,11.0,7914676,11.1,95506,4.9,-7,-1.4,-346,-1.3
"34013","5","621610","78","0","2015","A","","Essex County, New Jersey","Private","Home health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",51,4735,122960264,79019149,2033512,499,25967,"",0.75,1.51,1.09,1.33,1.51,0.72,0.72,"",1,2.0,524,12.4,12159767,11.0,7914676,11.1,95506,4.9,-7,-1.4,-346,-1.3
"34013","5","6219","76","0","2015","A","","Essex County, New Jersey","Private","Other ambulatory health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,516,14188443,10951942,268603,529,27519,"",1.58,0.76,0.39,0.79,0.91,0.51,0.52,"",0,0.0,-204,-28.3,-7197649,-33.7,-4720529,-30.1,-175816,-39.6,-42,-7.4,-2180,-7.3
"34013","5","62191","77","0","2015","A","","Essex County, New Jersey","Private","Ambulance services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",33,439,10735335,8182637,172538,471,24468,"",3.20,1.09,0.58,0.93,0.95,0.53,0.53,"",2,6.5,-129,-22.7,-4240091,-28.3,-3255471,-28.5,-108231,-38.5,-36,-7.1,-1886,-7.2
"34013","5","621910","78","0","2015","A","","Essex County, New Jersey","Private","Ambulance services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,439,10735335,8182637,172538,471,24468,"",3.20,1.09,0.58,0.93,0.95,0.53,0.53,"",2,6.5,-129,-22.7,-4240091,-28.3,-3255471,-28.5,-108231,-38.5,-36,-7.1,-1886,-7.2
"34013","5","62199","77","0","2015","A","","Essex County, New Jersey","Private","All other ambulatory health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,77,3453108,2769305,96065,864,44943,"",0.36,0.28,0.19,0.54,0.84,0.70,0.70,"",-2,-28.6,-75,-49.3,-2957558,-46.1,-1465058,-34.6,-67585,-41.3,52,6.4,2721,6.4
"34013","5","621991","78","0","2015","A","N","Essex County, New Jersey","Private","Blood and organ banks","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","621999","78","0","2015","A","N","Essex County, New Jersey","Private","Miscellaneous ambulatory health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","622","75","0","2015","A","","Essex County, New Jersey","Private","Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,13724,902978303,78734277,1010419,1265,65794,"",0.83,1.19,1.06,1.45,1.22,0.89,0.89,"",2,14.3,226,1.7,39939815,4.6,196431,0.3,-304840,-23.2,35,2.8,1857,2.9
"34013","5","6221","76","0","2015","A","N","Essex County, New Jersey","Private","General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",4,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","62211","77","0","2015","A","N","Essex County, New Jersey","Private","General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",4,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","622110","78","0","2015","A","N","Essex County, New Jersey","Private","General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",4,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","6223","76","0","2015","A","N","Essex County, New Jersey","Private","Other hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","62231","77","0","2015","A","N","Essex County, New Jersey","Private","Other hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","622310","78","0","2015","A","N","Essex County, New Jersey","Private","Other hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","623","75","0","2015","A","","Essex County, New Jersey","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",110,8553,302044305,165821337,3068892,679,35316,"",0.69,1.09,1.06,1.20,1.05,0.98,0.98,"",6,5.8,76,0.9,9083281,3.1,2378165,1.5,-357086,-10.4,14,2.1,756,2.2
"34013","5","6231","76","0","2015","A","","Essex County, New Jersey","Private","Nursing care facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,4613,164655762,105484740,1810044,686,35695,"",0.86,1.17,1.08,1.35,1.11,0.92,0.92,"",-1,-3.1,-145,-3.0,-4947487,-2.9,1017712,1.0,-90869,-4.8,1,0.1,52,0.1
"34013","5","62311","77","0","2015","A","","Essex County, New Jersey","Private","Nursing care facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",31,4613,164655762,105484740,1810044,686,35695,"",0.86,1.17,1.08,1.35,1.11,0.92,0.92,"",-1,-3.1,-145,-3.0,-4947487,-2.9,1017712,1.0,-90869,-4.8,1,0.1,52,0.1
"34013","5","623110","78","0","2015","A","","Essex County, New Jersey","Private","Nursing care facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,4613,164655762,105484740,1810044,686,35695,"",0.86,1.17,1.08,1.35,1.11,0.92,0.92,"",-1,-3.1,-145,-3.0,-4947487,-2.9,1017712,1.0,-90869,-4.8,1,0.1,52,0.1
"34013","5","6232","76","0","2015","A","","Essex County, New Jersey","Private","Residential mental health facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",39,2029,78014873,39207526,867930,739,38448,"",0.68,1.40,1.55,2.16,2.29,1.11,1.11,"",6,18.2,88,4.5,7669282,10.9,919312,2.4,-188250,-17.8,42,6.0,2208,6.1
"34013","5","62321","77","0","2015","A","","Essex County, New Jersey","Private","Residential disability facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",28,413,12164297,2853957,46338,567,29471,"",0.67,0.44,0.41,0.26,0.24,0.94,0.94,"",8,40.0,98,31.1,4189626,52.5,131104,4.8,1921,4.3,80,16.4,4128,16.3
"34013","5","623210","78","0","2015","A","","Essex County, New Jersey","Private","Residential disability facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,413,12164297,2853957,46338,567,29471,"",0.67,0.44,0.41,0.26,0.24,0.94,0.94,"",8,40.0,98,31.1,4189626,52.5,131104,4.8,1921,4.3,80,16.4,4128,16.3
"34013","5","62322","77","0","2015","A","","Essex County, New Jersey","Private","Residential mental and substance abuse care","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,1616,65850576,36353569,821592,783,40741,"",0.71,3.13,3.15,5.01,4.43,1.00,1.00,"",-2,-15.4,-10,-0.6,3479656,5.6,788208,2.2,-190171,-18.8,46,6.2,2392,6.2
"34013","5","623220","78","0","2015","A","","Essex County, New Jersey","Private","Residential mental and substance abuse care","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,1616,65850576,36353569,821592,783,40741,"",0.71,3.13,3.15,5.01,4.43,1.00,1.00,"",-2,-15.4,-10,-0.6,3479656,5.6,788208,2.2,-190171,-18.8,46,6.2,2392,6.2
"34013","5","6233","76","0","2015","A","","Essex County, New Jersey","Private","Community care facilities for the elderly","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,1491,45758369,19910753,369144,590,30700,"",0.46,0.72,0.69,0.55,0.47,0.96,0.96,"",0,0.0,149,11.1,7166784,18.6,326047,1.7,-81632,-18.1,37,6.7,1934,6.7
"34013","5","62331","77","0","2015","A","","Essex County, New Jersey","Private","Community care facilities for the elderly","County, NAICS 5-digit -- by ownership sector","All establishment sizes",24,1491,45758369,19910753,369144,590,30700,"",0.46,0.72,0.69,0.55,0.47,0.96,0.96,"",0,0.0,149,11.1,7166784,18.6,326047,1.7,-81632,-18.1,37,6.7,1934,6.7
"34013","5","623311","78","0","2015","A","","Essex County, New Jersey","Private","Continuing care retirement communities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,1060,33573141,11135156,213489,609,31688,"",0.65,0.96,0.89,0.69,0.65,0.92,0.93,"",1,12.5,157,17.4,6455478,23.8,-229398,-2.0,-54109,-20.2,31,5.4,1646,5.5
"34013","5","623312","78","0","2015","A","","Essex County, New Jersey","Private","Assisted living facilities for the elderly","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,431,12185228,8775597,155655,544,28272,"",0.40,0.45,0.43,0.44,0.34,0.97,0.97,"",-1,-6.2,-8,-1.8,711306,6.2,555445,6.8,-27523,-15.0,41,8.2,2131,8.2
"34013","5","6239","76","0","2015","A","","Essex County, New Jersey","Private","Other residential care facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,420,13615301,1218318,21774,623,32411,"",1.10,1.08,0.94,0.23,0.19,0.87,0.88,"",0,0.0,-16,-3.7,-805298,-5.6,115094,10.4,3665,20.2,-13,-2.0,-664,-2.0
"34013","5","62399","77","0","2015","A","","Essex County, New Jersey","Private","Other residential care facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,420,13615301,1218318,21774,623,32411,"",1.10,1.08,0.94,0.23,0.19,0.87,0.88,"",0,0.0,-16,-3.7,-805298,-5.6,115094,10.4,3665,20.2,-13,-2.0,-664,-2.0
"34013","5","623990","78","0","2015","A","","Essex County, New Jersey","Private","Other residential care facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,420,13615301,1218318,21774,623,32411,"",1.10,1.08,0.94,0.23,0.19,0.87,0.88,"",0,0.0,-16,-3.7,-805298,-5.6,115094,10.4,3665,20.2,-13,-2.0,-664,-2.0
"34013","5","624","75","0","2015","A","","Essex County, New Jersey","Private","Social assistance","County, NAICS 3-digit -- by ownership sector","All establishment sizes",699,7947,252297751,139750902,4467227,611,31749,"",0.45,0.97,1.13,1.09,1.38,1.16,1.16,"",-52,-6.9,-126,-1.6,7993999,3.3,11246105,8.8,242185,5.7,29,5.0,1488,4.9
"34013","5","6241","76","0","2015","A","","Essex County, New Jersey","Private","Individual and family services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",432,3565,118844433,51562107,1811135,641,33339,"",0.31,0.71,0.90,0.68,0.91,1.28,1.28,"",-47,-9.8,126,3.7,14694687,14.1,9181737,21.7,498969,38.0,59,10.1,3052,10.1
"34013","5","62411","77","0","2015","A","","Essex County, New Jersey","Private","Child and youth services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",17,586,21685107,5746064,162167,712,37016,"",0.77,1.30,1.23,1.00,1.01,0.94,0.94,"",-1,-5.6,14,2.4,510060,2.4,-802769,-12.3,-11531,-6.6,0,0.0,-9,0.0
"34013","5","624110","78","0","2015","A","","Essex County, New Jersey","Private","Child and youth services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,586,21685107,5746064,162167,712,37016,"",0.77,1.30,1.23,1.00,1.01,0.94,0.94,"",-1,-5.6,14,2.4,510060,2.4,-802769,-12.3,-11531,-6.6,0,0.0,-9,0.0
"34013","5","62412","77","0","2015","A","","Essex County, New Jersey","Private","Services for the elderly and disabled","County, NAICS 5-digit -- by ownership sector","All establishment sizes",346,1542,39042038,11602125,316641,487,25312,"",0.27,0.42,0.52,0.21,0.23,1.24,1.24,"",-38,-9.9,-59,-3.7,560901,1.5,304843,2.7,-28144,-8.2,25,5.4,1279,5.3
"34013","5","624120","78","0","2015","A","","Essex County, New Jersey","Private","Services for the elderly and disabled","County, NAICS 6-digit -- by ownership sector","All establishment sizes",346,1542,39042038,11602125,316641,487,25312,"",0.27,0.42,0.52,0.21,0.23,1.24,1.24,"",-38,-9.9,-59,-3.7,560901,1.5,304843,2.7,-28144,-8.2,25,5.4,1279,5.3
"34013","5","62419","77","0","2015","A","","Essex County, New Jersey","Private","Other individual and family services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",69,1437,58117288,34213918,1332327,778,40458,"",1.18,1.51,1.48,2.33,3.02,0.98,0.98,"",-8,-10.4,171,13.5,13623726,30.6,9679663,39.5,538644,67.9,102,15.1,5304,15.1
"34013","5","624190","78","0","2015","A","","Essex County, New Jersey","Private","Other individual and family services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",69,1437,58117288,34213918,1332327,778,40458,"",1.18,1.51,1.48,2.33,3.02,0.98,0.98,"",-8,-10.4,171,13.5,13623726,30.6,9679663,39.5,538644,67.9,102,15.1,5304,15.1
"34013","5","6242","76","0","2015","A","","Essex County, New Jersey","Private","Emergency and other relief services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",42,552,20593060,5104405,157450,717,37284,"",1.85,1.48,1.26,0.93,0.99,0.85,0.85,"",0,0.0,15,2.8,805666,4.1,-137117,-2.6,-22881,-12.7,8,1.1,436,1.2
"34013","5","62421","77","0","2015","A","","Essex County, New Jersey","Private","Community food services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,18,409588,278270,11945,448,23294,"",0.63,0.23,0.14,0.23,0.41,0.61,0.61,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","624210","78","0","2015","A","","Essex County, New Jersey","Private","Community food services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,18,409588,278270,11945,448,23294,"",0.63,0.23,0.14,0.23,0.41,0.61,0.61,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","62422","77","0","2015","A","","Essex County, New Jersey","Private","Community housing services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",34,501,19358485,4317761,114226,743,38653,"",2.65,2.13,2.01,1.20,1.04,0.94,0.94,"",-1,-2.9,8,1.6,586934,3.1,-287376,-6.2,-28839,-20.2,10,1.4,551,1.4
"34013","5","624221","78","0","2015","A","","Essex County, New Jersey","Private","Temporary shelters","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,371,15658938,1794041,50744,813,42255,"",2.95,2.41,2.77,0.81,0.78,1.15,1.15,"",-1,-4.5,18,5.1,824535,5.6,58279,3.4,-4947,-8.9,5,0.6,221,0.5
"34013","5","624229","78","0","2015","A","","Essex County, New Jersey","Private","Other community housing services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,130,3699547,2523720,63482,546,28403,"",2.27,1.61,0.93,1.80,1.41,0.57,0.58,"",0,0.0,-10,-7.1,-237601,-6.0,-345655,-12.0,-23892,-27.3,4,0.7,230,0.8
"34013","5","62423","77","0","2015","A","","Essex County, New Jersey","Private","Emergency and other relief services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,34,824987,508374,31279,468,24324,"",1.44,0.57,0.22,0.75,1.58,0.39,0.39,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","624230","78","0","2015","A","","Essex County, New Jersey","Private","Emergency and other relief services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,34,824987,508374,31279,468,24324,"",1.44,0.57,0.22,0.75,1.58,0.39,0.39,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","6243","76","0","2015","A","","Essex County, New Jersey","Private","Vocational rehabilitation services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,536,15762005,8858146,262479,565,29402,"",0.65,0.68,0.64,1.16,1.35,0.93,0.94,"",-2,-13.3,-55,-9.3,-165382,-1.0,-58378,-0.7,-42095,-13.8,47,9.1,2448,9.1
"34013","5","62431","77","0","2015","A","","Essex County, New Jersey","Private","Vocational rehabilitation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,536,15762005,8858146,262479,565,29402,"",0.65,0.68,0.64,1.16,1.35,0.93,0.94,"",-2,-13.3,-55,-9.3,-165382,-1.0,-58378,-0.7,-42095,-13.8,47,9.1,2448,9.1
"34013","5","624310","78","0","2015","A","","Essex County, New Jersey","Private","Vocational rehabilitation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,536,15762005,8858146,262479,565,29402,"",0.65,0.68,0.64,1.16,1.35,0.93,0.94,"",-2,-13.3,-55,-9.3,-165382,-1.0,-58378,-0.7,-42095,-13.8,47,9.1,2448,9.1
"34013","5","6244","76","0","2015","A","","Essex County, New Jersey","Private","Child day care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",212,3294,97098253,74226244,2236163,567,29481,"",1.46,1.67,1.90,1.90,2.56,1.14,1.14,"",-4,-1.9,-213,-6.1,-7340972,-7.0,2259863,3.1,-191808,-7.9,-6,-1.0,-302,-1.0
"34013","5","62441","77","0","2015","A","","Essex County, New Jersey","Private","Child day care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",212,3294,97098253,74226244,2236163,567,29481,"",1.46,1.67,1.90,1.90,2.56,1.14,1.14,"",-4,-1.9,-213,-6.1,-7340972,-7.0,2259863,3.1,-191808,-7.9,-6,-1.0,-302,-1.0
"34013","5","624410","78","0","2015","A","","Essex County, New Jersey","Private","Child day care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",212,3294,97098253,74226244,2236163,567,29481,"",1.46,1.67,1.90,1.90,2.56,1.14,1.14,"",-4,-1.9,-213,-6.1,-7340972,-7.0,2259863,3.1,-191808,-7.9,-6,-1.0,-302,-1.0
